Study_ID,title,year,journal,authors,Bird,Fish,Marine_Mammals,Other,Reason_for_Exclusion,Filename_article,Filename_suppl_files,Filename_suppl_files_2,Extracted_N_Partially_Fully,Assigned_to,Assigned_to_2,,Date_data_extraction,Extraction_time_in_min,Extraction_comments,Checked_name,Date_data_checked,Checking_comments
P_XXXX,Text,Year,Text,Names,NA / Bird,NA / Fish,NA / Marine Mammals,NA / Other,Text / NA (if included),Text,Text / NA (if suppl not present),Text / NA (if suppl not present),N (not extracted yet) / in Progress / Partially / Fully,Name,,,Date,Time in min,Text,Losia / Cat,Date,Text
P_0548,"A survey of perfluorooctane sulfonate and related perfluorinated organic compounds in water, fish, birds, and humans from Japan",2003,Environmental Science and Technology,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0549,Accumulation of perfluorooctane sulfonate in marine mammals,2001,Environmental Science and Technology,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0550,Determination of 56 per- and polyfluoroalkyl substances in top predators and their prey from Northern Europe by LC-MS/MS,2022,CHEMOSPHERE,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0551,Levels and trends of perfluoroalkyl acids (PFAAs) in water (2013-2020) and fish from selected riverine basins in Spain,2022,CHEMOSPHERE,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0552,Food web on ice: a pragmatic approach to investigate the trophic magnification of chemicals of concern,2021,ENVIRONMENTAL SCIENCES EUROPE,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0553,"Per- and polyfluoroalkyl substances (PFAS), trace elements and life history parameters of mass-stranded common dolphins (Delphinus delphis) in New Zealand",2021,MARINE POLLUTION BULLETIN,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0554,Rapid Determination of Per- and Polyfluoroalkyl Substances (PFAS) in Harbour Porpoise Liver Tissue by HybridSPE (R)-UPLC (R)-MS/MS,2021,TOXICS,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0555,Tissue-Specific Distribution of Legacy and Novel Per- and Polyfluoroalkyl Substances in Juvenile Seabirds,2021,ENVIRONMENTAL SCIENCE & TECHNOLOGY LETTERS,,,,,,,,,,,Cat,,24/03/2022,,,,,,
P_0556,"PFAS accumulation in indigenous and translocated aquatic organisms from Belgium, with translation to human and ecological health risk",2021,ENVIRONMENTAL SCIENCES EUROPE,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0557,Perfluoroalkyl substances associations with morphometric health indices in three fish species from differentially contaminated water bodies in Southeastern Brazil,2021,ENVIRONMENTAL TECHNOLOGY & INNOVATION,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0558,"Diet Shifts Explain Temporal Trends of Pollutant Levels in Indo-Pacific Humpback Dolphins (Sousa chinensis) from the Pearl River Estuary, China",2020,ENVIRONMENTAL SCIENCE & TECHNOLOGY,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0559,Legacy and Emerging Contaminants in Demersal Fish Species from Southern Norway and Implications for Food Safety,2020,FOODS,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0560,"Trophic Magnification of Legacy (PCB, DDT and Hg) and Emerging Pollutants (PFAS) in the Fish Community of a Small Protected Southern Alpine Lake (Lake Mergozzo, Northern Italy)",2020,WATER,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0561,Managing health risks of perfluoroalkyl acids in aquatic food from a river-estuary-sea environment affected by fluorochemical industry,2020,ENVIRONMENT INTERNATIONAL,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0562,Emerging and Historical Contaminants Detected in Desert Rodents Collected Near a Low-Level Radioactive Waste Site,2021,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0565,A field study in support of the monitoring of priority substances in German freshwater fish: derivation of fillet-to-whole fish conversion factors,2020,ENVIRONMENTAL SCIENCES EUROPE,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0566,Are perfluoroalkyl substances in water and fish from drinking water source the major pathways towards human health risk?,2019,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0567,"Presence of organic halogenated compounds, organophosphorus insecticides and polycyclic aromatic hydrocarbons in meat of different game animal species from an Italian subalpine area",2019,FOOD ADDITIVES AND CONTAMINANTS PART A-CHEMISTRY ANALYSIS CONTROL EXPOSURE & RISK ASSESSMENT,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0568,"Occurrence and health risk of perfluoroalkyl acids (PFAAs) in seafood from Yellow Sea, China",2019,SCIENCE OF THE TOTAL ENVIRONMENT,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0569,PFASs in Finnish Rivers and Fish and the Loading of PFASs to the Baltic Sea,2019,WATER,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0570,Phospholipid Levels Predict the Tissue Distribution of Poly- and Perfluoroalkyl Substances in a Marine Mammal,2019,ENVIRONMENTAL SCIENCE & TECHNOLOGY LETTERS,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0572,Levels of regulated POPs in fish samples from the Sava River Basin. Comparison to legislated quality standard values,2019,SCIENCE OF THE TOTAL ENVIRONMENT,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0573,Temporal trends of brominated and fluorinated contaminants in Canadian Arctic beluga (Delphinapterus leucas),2018,ARCTIC SCIENCE,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0574,Fate of perfluoroalkyl substances within a small stream food web affected by sewage effluent,2018,WATER RESEARCH,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0576,"Biomonitoring of chemicals in biota of two wetland protected areas exposed to different levels of environmental impact: results of the "" PREVIENI"" project",2017,ENVIRONMENTAL MONITORING AND ASSESSMENT,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0577,TEMPORAL MONITORING OF PERFLUOROOCTANE SULFONATE ACCUMULATION IN AQUATIC BIOTA DOWNSTREAM OF HISTORICAL AQUEOUS FILM FORMING FOAM USE AREAS,2017,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0578,Geographical trends of PFAS in cod livers along the Norwegian coast,2017,PLOS ONE,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0579,"Trace determination of perfluorooctane sulfonate and perfluorooctanoic acid in environmental samples (surface water, wastewater, biota, sediments, and sewage sludge) using liquid chromatography - Orbitrap mass spectrometry",2016,JOURNAL OF CHROMATOGRAPHY A,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0580,Perfluorinated and Polyfluorinated Compounds in Lake Food Webs from the Canadian High Arctic,2015,ENVIRONMENTAL SCIENCE & TECHNOLOGY,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0581,"Perfluorinated compounds: Levels, trophic web enrichments and human dietary intakes in transitional water ecosystems",2013,MARINE POLLUTION BULLETIN,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0582,Preliminary investigation by liquid chromatography tandem mass spectrometry of perfluorinated compounds presence in bass reared and fished in Italy,2013,ITALIAN JOURNAL OF FOOD SAFETY,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0583,Perfluoroalkyl substances in polar bear mother-cub pairs: A comparative study based on plasma levels from 1998 and 2008,2012,ENVIRONMENT INTERNATIONAL,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0584,"Perfluorinated Chemicals in Meromictic Lakes on the Northern Coast of Ellesmere Island, High Arctic Canada",2012,ARCTIC,,,,,,,,,,,Lorenzo,,31/03/2022,,,,,,
P_0585,"Physical and Biological Factors Affecting Mercury and Perfluorinated Contaminants in Arctic Char (Salvelinus alpinus) of Pingualuit Crater Lake (Nunavik, Canada)",2012,ARCTIC,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0586,"Perfluorooctanoic Acid and Perfluorooctane Sulfonate in Liver and Muscle Tissue from Wild Boar in Hesse, Germany",2012,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0587,Risk assessment for human consumption of perfluorinated compound-contaminated freshwater and marine fish from Hong Kong and Xiamen,2011,CHEMOSPHERE,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0588,Potential exposure of perfluorinated compounds to Chinese in Shenyang and Yangtze River Delta areas,2011,ENVIRONMENTAL CHEMISTRY,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0589,Perfluorinated compounds in red-throated divers from the German Baltic Sea: new findings from their distribution in 10 different tissues,2011,ENVIRONMENTAL CHEMISTRY,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0590,Screening of perfluorinated chemicals (PFCs) in various aquatic organisms,2010,ANALYTICAL AND BIOANALYTICAL CHEMISTRY,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0591,"DETERMINATION OF PERFLUOROOCTANE SULFONATE AND PERFLUOROOCTANOIC ACID IN THE RHINE RIVER, GERMANY",2009,FRESENIUS ENVIRONMENTAL BULLETIN,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0592,Persistent organic pollutants in selected fishes of the Gulf of Finland,2017,Towards a healthier Gulf of Finland – results of the International Gulf of Finland Year 2014,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0593,"PFASs pollution in Galveston Bay surface waters and biota (shellfish and fish) following AFFFs use during the ITC fire at Deer Park (March 17th to 20th 2019), Houston, TX",2022,Science of The Total Environment,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0594,Novel and legacy per- and polyfluoroalkyl substances (PFAS) in freshwater sporting fish from background and firefighting foam impacted ecosystems in Eastern Canada,2021,Science of The Total Environment,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0595,Bioaccumulation and metabolic response of PFAS mixtures in wild-caught freshwater turtles (Emydura macquarii macquarii) using omics-based ecosurveillance techniques,2021,Science of The Total Environment,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0596,Detection of long chain per- and polyfluoroalkyl substances (PFAS) in the benthic Golden tilefish (Lopholatilus chamaeleonticeps) and their association with microscopic hepatic changes,2021,Science of The Total Environment,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0597,Bioaccumulation of perfluoroalkyl substances in a Lake Ontario food web,2021,Journal of Great Lakes Research,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0598,Distribution of perfluoroalkyl acids in fish species from the Baltic Sea and freshwaters in Finland,2021,Chemosphere,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0599,"Distribution of perfluoroalkyl substances (PFASs) in water, sediment, and fish tissue, and the potential human health risks due to fish consumption in Lake Hawassa, Ethiopia",2022,Environmental Research,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0600,"Perfluoroalkyl substances in water, sediment, and fish from a subtropical river of China: Environmental behaviors and potential risk",2022,Chemosphere,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0601,Elevated levels of per- and polyfluoroalkyl substances (PFAS) in freshwater benthic macroinvertebrates from the Hudson River Watershed,2021,Chemosphere,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0602,Elevated levels of per- and polyfluoroalkyl substances in Cape Fear River Striped Bass (Morone saxatilis) are associated with biomarkers of altered immune and liver function,2020,Environment International,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0603,Per- and polyfluoroalkyl substances in plasma and feathers of nestling birds of prey from northern Norway,2017,Environmental Research,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0604,Thyroid function and immune status in perch (Perca fluviatilis) from lakes contaminated with PFASs or PCBs,2021,Ecotoxicology and Environmental Safety,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0605,Legacy and emerging organohalogenated compounds in feathers of Eurasian eagle-owls (Bubo bubo) in Norway: Spatiotemporal variations and associations with dietary proxies (δ13C and δ15N),2021,Environmental Research,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0606,Comparison of perfluoroalkyl substances contamination in farmed and wild-caught European sea bass (Dicentrarchus labrax),2016,Food Control,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0607,Contaminants and energy expenditure in an Arctic seabird: Organochlorine pesticides and perfluoroalkyl substances are associated with metabolic rate in a contrasted manner,2017,Environmental Research,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0608,Trial of a novel experimental design to test depuration of PFASs from the edible tissues of Giant Mud Crab following exposure under natural conditions in the wild,2021,Science of The Total Environment,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0609,Liquid chromatography mass spectrometry determination of perfluoroalkyl acids in environmental solid extracts after phospholipid removal and on-line turbulent flow chromatography purification,2016,Journal of Chromatography A,,,,,,,,,,,Cat,,31/03/2022,,,,,,
P_0610,Occurrence and levels of persistent organic pollutants (POPs) in farmed and wild marine fish from Tanzania. A pilot study,2018,Chemosphere,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0611,Per- and polyfluoroalkyl substances (PFASs) – New endocrine disruptors in polar bears (Ursus maritimus)?,2016,Environment International,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0612,Legacy and emerging organic contaminants: Levels and profiles in top predator fish from the western Indian Ocean in relation to their trophic ecology,2020,Environmental Research,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0613,South polar skua (Catharacta maccormicki) as biovectors for long-range transport of persistent organic pollutants to Antarctica,2022,Environmental Pollution,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0614,Survey of legacy and emerging per- and polyfluorinated alkyl substances in Mediterranean seafood from a North African ecosystem,2022,Environmental Pollution,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0615,"Contaminants, prolactin and parental care in an Arctic seabird: Contrasted associations of perfluoroalkyl substances and organochlorine compounds with egg-turning behavior",2020,General and Comparative Endocrinology,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0616,Biochemical aspects of susceptibility to stressors in two small cyprinids Squalius laietanus and Barbus meridionalis from the NW Mediterranean,2021,Comparative Biochemistry and Physiology Part C: Toxicology & Pharmacology,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0617,"Increasing perfluoroalkyl substances and ecological process from the Yongding Watershed to the Guanting Reservoir in the Olympic host cities, China",2019,Environment International,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0618,"Profiles of Poly- and Perfluoroalkyl Substances (PFASs) in Surface Waters and Biota From Merrimack River Subwatersheds, New Hampshire",2018,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0619,"Perfluoroalkyl compounds in gull species from across the Canadian environment : tissue distribution, maternal transfer, sources, and spatial and temporal trends",2011,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0620,Ecological and spatial variations of legacy and emerging contaminants in white-tailed sea eagles from Germany: Implications for prioritisation and future risk management,2022,Environment International,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0621,Immunomodulatory effects of exposure to polychlorinated biphenyls and perfluoroalkyl acids in East Greenland ringed seals (Pusa hispida),2016,Environmental Research,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0622,"Perfluoroalkyl Substances in Arctic Polar Bear and Ringed Seal From East Greenland and Hudson Bay: Comparisons of Adipose and Liver Levels and Patterns, and In Vitro Depletion and Metabolite Formation of PFAS Precursors",2016,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0623,PFAS bioaccumulation in Antarctic breeding south polar skua (Catharacta maccormicki) and its prey items.,2018,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0624,Fate and transport of forever chemicals in the aquatic environment: Partitioning and biotransformation of mixtures of Per- and Polyfluoroalkyl Substances (PFAS) from different point sources and resulting concentrations in biota,2021,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0625,Thyroid hormone status and thyroid gland histology in PFAS- and mercury contaminated glaucous gulls (Larus hyperboreus) from Svalbard,2018,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0626,Perfluorinated Alkylated Substances (PFAS) in Arctic char (Salvelinus alpinus) : a case study from Svalbard ; Perfluorerte Alkylerte Substanser (PFAS) i arktisk røye (Salvelinus alpinus) : en studie fra Svalbard,2014,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0627,"Trophic transfer of per- and polyfluoroalkyl substances (PFASs) by glacial relicts in Lake Vättern, Sweden ; Trofisk transport av per- och polyfluoreradealkylsubstanser (PFAS) via glacialrelikter i Vättern, Sverige",2017,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0629,"Trends and Patterns of Perfluoroalkyl Substances in Blood Plasma Samples of Bald Eagle Nestlings in Wisconsin and Minnesota, USA",2021,Environmental toxicology and chemistry,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0630,Distribution of perfluorinated alkyl substances in marine shellfish along the Chinese Bohai Sea coast,2019,Journal of environmental science and health,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0631,Temporal trends of perfluoroalkyl substances (PFAS) in eggs of coastal and offshore birds: Increasing PFAS levels associated with offshore bird species breeding on the Pacific coast of Canada and wintering near Asia,2015,Environmental toxicology and chemistry,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0632,"Exposure and Effects of Perfluoroalkyl Substances in Tree Swallows Nesting in Minnesota and Wisconsin, USA",2014,Archives of environmental contamination and toxicology,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0633,Perfluoroalkyl Substances in the Blood of Wild Rats and Mice from 47 Prefectures in Japan: Use of Samples from Nationwide Specimen Bank,2013,Archives of environmental contamination and toxicology,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0634,Perfluoroalkyl contaminants in plasma of five sea turtle species: Comparisons in concentration and potential health risks,2012,Environmental toxicology and chemistry,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0635,Levels and profiles of perfluorinated alkyl acids in liver tissues of birds with different habitat types and trophic levels from an urbanized coastal region of South Korea,2022,,,,,,,,,,,,Lorenzo,,7/04/2022,,,,,,
P_0636,Presence and biodistribution of perfluorooctanoic acid (PFOA) in Paracentrotus lividus highlight its potential application for environmental biomonitoring,2021,,,,,,,,,,,,Cat,,7/04/2022,,,,,,
P_0637,Evaluation of Different Extraction Methods for the Analysis of Per- and Polyfluoroalkyl Substances in Dried Blood Spots from the Florida Manatee (Trichechus manatus),2021,,,,,,,,,,,,Cat,,7/04/2022,,,,,,
P_0638,Perfluoroalkyl substances in circum-Arctic Rangifer: caribou and reindeer,2021,,,,,,,,,,,,Cat,,7/04/2022,,,,,,
P_0639,"The driving factors of per- and polyfluorinated alkyl substance (PFAS) accumulation in selected fish species: The influence of position in river continuum, fish feed composition, and pollutant properties",2021,,,,,,,,,,,,Cat,,7/04/2022,,,,,,
P_0640,Per- and polyfluoroalkyl substances in the German environment – Levels and patterns in different matrices,2020,,,,,,,,,,,,Cat,,7/04/2022,,,,,,
